problem,phi,metric,eps,n_evals,seed,delta_box_fraction,delta,box_scale,cardinality_a,cardinality_b,value
zdt1_interval,ls,coverage_a_in_b,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,390,389,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,390,389,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,390,389,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,390,389,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,390,389,0.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,390,389,0.0
zdt1_interval,ls,coverage_a_in_b,0.5,5000,15,0.3,1.6431676725154982,5.477225575051661,390,389,0.8897435897435897
zdt1_interval,ls,coverage_b_in_a,0.5,5000,15,0.3,1.6431676725154982,5.477225575051661,390,389,0.910025706940874
zdt1_interval,ls,coverage_a_in_b,0.5,5000,15,0.5,2.7386127875258306,5.477225575051661,390,389,1.0
zdt1_interval,ls,coverage_b_in_a,0.5,5000,15,0.5,2.7386127875258306,5.477225575051661,390,389,1.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,11,0.05,0.2738612787525831,5.477225575051661,287,250,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,11,0.05,0.2738612787525831,5.477225575051661,287,250,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,11,0.1,0.5477225575051662,5.477225575051661,287,250,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,11,0.1,0.5477225575051662,5.477225575051661,287,250,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,11,0.2,1.0954451150103324,5.477225575051661,287,250,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,11,0.2,1.0954451150103324,5.477225575051661,287,250,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,11,0.3,1.6431676725154982,5.477225575051661,287,250,0.8850174216027874
zdt1_interval,cw,coverage_b_in_a,0.5,5000,11,0.3,1.6431676725154982,5.477225575051661,287,250,0.892
zdt1_interval,cw,coverage_a_in_b,0.5,5000,11,0.5,2.7386127875258306,5.477225575051661,287,250,1.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,11,0.5,2.7386127875258306,5.477225575051661,287,250,1.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,12,0.05,0.2738612787525831,5.477225575051661,250,257,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,12,0.05,0.2738612787525831,5.477225575051661,250,257,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,12,0.1,0.5477225575051662,5.477225575051661,250,257,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,12,0.1,0.5477225575051662,5.477225575051661,250,257,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,12,0.2,1.0954451150103324,5.477225575051661,250,257,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,12,0.2,1.0954451150103324,5.477225575051661,250,257,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,12,0.3,1.6431676725154982,5.477225575051661,250,257,0.896
zdt1_interval,cw,coverage_b_in_a,0.5,5000,12,0.3,1.6431676725154982,5.477225575051661,250,257,0.8793774319066148
zdt1_interval,cw,coverage_a_in_b,0.5,5000,12,0.5,2.7386127875258306,5.477225575051661,250,257,1.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,12,0.5,2.7386127875258306,5.477225575051661,250,257,1.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,13,0.05,0.2738612787525831,5.477225575051661,257,253,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,13,0.05,0.2738612787525831,5.477225575051661,257,253,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,13,0.1,0.5477225575051662,5.477225575051661,257,253,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,13,0.1,0.5477225575051662,5.477225575051661,257,253,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,13,0.2,1.0954451150103324,5.477225575051661,257,253,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,13,0.2,1.0954451150103324,5.477225575051661,257,253,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,13,0.3,1.6431676725154982,5.477225575051661,257,253,0.914396887159533
zdt1_interval,cw,coverage_b_in_a,0.5,5000,13,0.3,1.6431676725154982,5.477225575051661,257,253,0.8932806324110671
zdt1_interval,cw,coverage_a_in_b,0.5,5000,13,0.5,2.7386127875258306,5.477225575051661,257,253,1.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,13,0.5,2.7386127875258306,5.477225575051661,257,253,1.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,253,271,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,14,0.05,0.2738612787525831,5.477225575051661,253,271,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,253,271,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,14,0.1,0.5477225575051662,5.477225575051661,253,271,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,253,271,0.003952569169960474
zdt1_interval,cw,coverage_b_in_a,0.5,5000,14,0.2,1.0954451150103324,5.477225575051661,253,271,0.0036900369003690036
zdt1_interval,cw,coverage_a_in_b,0.5,5000,14,0.3,1.6431676725154982,5.477225575051661,253,271,0.9051383399209486
zdt1_interval,cw,coverage_b_in_a,0.5,5000,14,0.3,1.6431676725154982,5.477225575051661,253,271,0.8819188191881919
zdt1_interval,cw,coverage_a_in_b,0.5,5000,14,0.5,2.7386127875258306,5.477225575051661,253,271,1.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,14,0.5,2.7386127875258306,5.477225575051661,253,271,1.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,271,287,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,15,0.05,0.2738612787525831,5.477225575051661,271,287,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,271,287,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,15,0.1,0.5477225575051662,5.477225575051661,271,287,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,271,287,0.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,15,0.2,1.0954451150103324,5.477225575051661,271,287,0.0
zdt1_interval,cw,coverage_a_in_b,0.5,5000,15,0.3,1.6431676725154982,5.477225575051661,271,287,0.8745387453874539
zdt1_interval,cw,coverage_b_in_a,0.5,5000,15,0.3,1.6431676725154982,5.477225575051661,271,287,0.8850174216027874
zdt1_interval,cw,coverage_a_in_b,0.5,5000,15,0.5,2.7386127875258306,5.477225575051661,271,287,1.0
zdt1_interval,cw,coverage_b_in_a,0.5,5000,15,0.5,2.7386127875258306,5.477225575051661,271,287,1.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,172,0.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,172,0.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,172,0.012578616352201259
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,172,0.011627906976744186
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,11,0.2,0.6928203230275509,3.4641016151377544,159,172,0.8050314465408805
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,11,0.2,0.6928203230275509,3.4641016151377544,159,172,0.7558139534883721
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,11,0.3,1.0392304845413263,3.4641016151377544,159,172,1.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,11,0.3,1.0392304845413263,3.4641016151377544,159,172,1.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,11,0.5,1.7320508075688772,3.4641016151377544,159,172,1.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,11,0.5,1.7320508075688772,3.4641016151377544,159,172,1.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,12,0.05,0.17320508075688773,3.4641016151377544,172,150,0.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,12,0.05,0.17320508075688773,3.4641016151377544,172,150,0.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,12,0.1,0.34641016151377546,3.4641016151377544,172,150,0.005813953488372093
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,12,0.1,0.34641016151377546,3.4641016151377544,172,150,0.006666666666666667
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,12,0.2,0.6928203230275509,3.4641016151377544,172,150,0.8023255813953488
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,12,0.2,0.6928203230275509,3.4641016151377544,172,150,0.7933333333333333
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,12,0.3,1.0392304845413263,3.4641016151377544,172,150,1.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,12,0.3,1.0392304845413263,3.4641016151377544,172,150,1.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,12,0.5,1.7320508075688772,3.4641016151377544,172,150,1.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,12,0.5,1.7320508075688772,3.4641016151377544,172,150,1.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,13,0.05,0.17320508075688773,3.4641016151377544,150,146,0.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,13,0.05,0.17320508075688773,3.4641016151377544,150,146,0.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,13,0.1,0.34641016151377546,3.4641016151377544,150,146,0.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,13,0.1,0.34641016151377546,3.4641016151377544,150,146,0.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,13,0.2,0.6928203230275509,3.4641016151377544,150,146,0.8266666666666667
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,13,0.2,0.6928203230275509,3.4641016151377544,150,146,0.7602739726027398
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,13,0.3,1.0392304845413263,3.4641016151377544,150,146,1.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,13,0.3,1.0392304845413263,3.4641016151377544,150,146,1.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,13,0.5,1.7320508075688772,3.4641016151377544,150,146,1.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,13,0.5,1.7320508075688772,3.4641016151377544,150,146,1.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,14,0.05,0.17320508075688773,3.4641016151377544,146,128,0.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,14,0.05,0.17320508075688773,3.4641016151377544,146,128,0.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,14,0.1,0.34641016151377546,3.4641016151377544,146,128,0.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,14,0.1,0.34641016151377546,3.4641016151377544,146,128,0.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,14,0.2,0.6928203230275509,3.4641016151377544,146,128,0.7123287671232876
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,14,0.2,0.6928203230275509,3.4641016151377544,146,128,0.796875
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,14,0.3,1.0392304845413263,3.4641016151377544,146,128,0.9931506849315068
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,14,0.3,1.0392304845413263,3.4641016151377544,146,128,1.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,14,0.5,1.7320508075688772,3.4641016151377544,146,128,1.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,14,0.5,1.7320508075688772,3.4641016151377544,146,128,1.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,15,0.05,0.17320508075688773,3.4641016151377544,128,159,0.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,15,0.05,0.17320508075688773,3.4641016151377544,128,159,0.0
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,15,0.1,0.34641016151377546,3.4641016151377544,128,159,0.0078125
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,15,0.1,0.34641016151377546,3.4641016151377544,128,159,0.006289308176100629
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,15,0.2,0.6928203230275509,3.4641016151377544,128,159,0.84375
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,15,0.2,0.6928203230275509,3.4641016151377544,128,159,0.7861635220125787
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,15,0.3,1.0392304845413263,3.4641016151377544,128,159,0.9921875
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,15,0.3,1.0392304845413263,3.4641016151377544,128,159,0.9937106918238994
dtlz2_interval,lu,coverage_a_in_b,0.0,5000,15,0.5,1.7320508075688772,3.4641016151377544,128,159,1.0
dtlz2_interval,lu,coverage_b_in_a,0.0,5000,15,0.5,1.7320508075688772,3.4641016151377544,128,159,1.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,172,0.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,172,0.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,172,0.012578616352201259
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,172,0.011627906976744186
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,11,0.2,0.6928203230275509,3.4641016151377544,159,172,0.8050314465408805
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,11,0.2,0.6928203230275509,3.4641016151377544,159,172,0.7558139534883721
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,11,0.3,1.0392304845413263,3.4641016151377544,159,172,1.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,11,0.3,1.0392304845413263,3.4641016151377544,159,172,1.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,11,0.5,1.7320508075688772,3.4641016151377544,159,172,1.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,11,0.5,1.7320508075688772,3.4641016151377544,159,172,1.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,12,0.05,0.17320508075688773,3.4641016151377544,172,150,0.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,12,0.05,0.17320508075688773,3.4641016151377544,172,150,0.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,12,0.1,0.34641016151377546,3.4641016151377544,172,150,0.005813953488372093
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,12,0.1,0.34641016151377546,3.4641016151377544,172,150,0.006666666666666667
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,12,0.2,0.6928203230275509,3.4641016151377544,172,150,0.8023255813953488
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,12,0.2,0.6928203230275509,3.4641016151377544,172,150,0.7933333333333333
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,12,0.3,1.0392304845413263,3.4641016151377544,172,150,1.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,12,0.3,1.0392304845413263,3.4641016151377544,172,150,1.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,12,0.5,1.7320508075688772,3.4641016151377544,172,150,1.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,12,0.5,1.7320508075688772,3.4641016151377544,172,150,1.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,13,0.05,0.17320508075688773,3.4641016151377544,150,146,0.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,13,0.05,0.17320508075688773,3.4641016151377544,150,146,0.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,13,0.1,0.34641016151377546,3.4641016151377544,150,146,0.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,13,0.1,0.34641016151377546,3.4641016151377544,150,146,0.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,13,0.2,0.6928203230275509,3.4641016151377544,150,146,0.8266666666666667
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,13,0.2,0.6928203230275509,3.4641016151377544,150,146,0.7602739726027398
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,13,0.3,1.0392304845413263,3.4641016151377544,150,146,1.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,13,0.3,1.0392304845413263,3.4641016151377544,150,146,1.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,13,0.5,1.7320508075688772,3.4641016151377544,150,146,1.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,13,0.5,1.7320508075688772,3.4641016151377544,150,146,1.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,14,0.05,0.17320508075688773,3.4641016151377544,146,128,0.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,14,0.05,0.17320508075688773,3.4641016151377544,146,128,0.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,14,0.1,0.34641016151377546,3.4641016151377544,146,128,0.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,14,0.1,0.34641016151377546,3.4641016151377544,146,128,0.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,14,0.2,0.6928203230275509,3.4641016151377544,146,128,0.7123287671232876
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,14,0.2,0.6928203230275509,3.4641016151377544,146,128,0.796875
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,14,0.3,1.0392304845413263,3.4641016151377544,146,128,0.9931506849315068
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,14,0.3,1.0392304845413263,3.4641016151377544,146,128,1.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,14,0.5,1.7320508075688772,3.4641016151377544,146,128,1.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,14,0.5,1.7320508075688772,3.4641016151377544,146,128,1.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,15,0.05,0.17320508075688773,3.4641016151377544,128,159,0.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,15,0.05,0.17320508075688773,3.4641016151377544,128,159,0.0
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,15,0.1,0.34641016151377546,3.4641016151377544,128,159,0.0078125
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,15,0.1,0.34641016151377546,3.4641016151377544,128,159,0.006289308176100629
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,15,0.2,0.6928203230275509,3.4641016151377544,128,159,0.84375
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,15,0.2,0.6928203230275509,3.4641016151377544,128,159,0.7861635220125787
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,15,0.3,1.0392304845413263,3.4641016151377544,128,159,0.9921875
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,15,0.3,1.0392304845413263,3.4641016151377544,128,159,0.9937106918238994
dtlz2_interval,ls,coverage_a_in_b,0.0,5000,15,0.5,1.7320508075688772,3.4641016151377544,128,159,1.0
dtlz2_interval,ls,coverage_b_in_a,0.0,5000,15,0.5,1.7320508075688772,3.4641016151377544,128,159,1.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,172,0.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,11,0.05,0.17320508075688773,3.4641016151377544,159,172,0.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,172,0.012578616352201259
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,11,0.1,0.34641016151377546,3.4641016151377544,159,172,0.011627906976744186
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,11,0.2,0.6928203230275509,3.4641016151377544,159,172,0.8050314465408805
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,11,0.2,0.6928203230275509,3.4641016151377544,159,172,0.7558139534883721
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,11,0.3,1.0392304845413263,3.4641016151377544,159,172,1.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,11,0.3,1.0392304845413263,3.4641016151377544,159,172,1.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,11,0.5,1.7320508075688772,3.4641016151377544,159,172,1.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,11,0.5,1.7320508075688772,3.4641016151377544,159,172,1.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,12,0.05,0.17320508075688773,3.4641016151377544,172,150,0.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,12,0.05,0.17320508075688773,3.4641016151377544,172,150,0.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,12,0.1,0.34641016151377546,3.4641016151377544,172,150,0.005813953488372093
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,12,0.1,0.34641016151377546,3.4641016151377544,172,150,0.006666666666666667
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,12,0.2,0.6928203230275509,3.4641016151377544,172,150,0.8023255813953488
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,12,0.2,0.6928203230275509,3.4641016151377544,172,150,0.7933333333333333
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,12,0.3,1.0392304845413263,3.4641016151377544,172,150,1.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,12,0.3,1.0392304845413263,3.4641016151377544,172,150,1.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,12,0.5,1.7320508075688772,3.4641016151377544,172,150,1.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,12,0.5,1.7320508075688772,3.4641016151377544,172,150,1.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,13,0.05,0.17320508075688773,3.4641016151377544,150,146,0.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,13,0.05,0.17320508075688773,3.4641016151377544,150,146,0.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,13,0.1,0.34641016151377546,3.4641016151377544,150,146,0.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,13,0.1,0.34641016151377546,3.4641016151377544,150,146,0.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,13,0.2,0.6928203230275509,3.4641016151377544,150,146,0.8266666666666667
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,13,0.2,0.6928203230275509,3.4641016151377544,150,146,0.7602739726027398
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,13,0.3,1.0392304845413263,3.4641016151377544,150,146,1.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,13,0.3,1.0392304845413263,3.4641016151377544,150,146,1.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,13,0.5,1.7320508075688772,3.4641016151377544,150,146,1.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,13,0.5,1.7320508075688772,3.4641016151377544,150,146,1.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,14,0.05,0.17320508075688773,3.4641016151377544,146,128,0.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,14,0.05,0.17320508075688773,3.4641016151377544,146,128,0.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,14,0.1,0.34641016151377546,3.4641016151377544,146,128,0.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,14,0.1,0.34641016151377546,3.4641016151377544,146,128,0.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,14,0.2,0.6928203230275509,3.4641016151377544,146,128,0.7123287671232876
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,14,0.2,0.6928203230275509,3.4641016151377544,146,128,0.796875
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,14,0.3,1.0392304845413263,3.4641016151377544,146,128,0.9931506849315068
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,14,0.3,1.0392304845413263,3.4641016151377544,146,128,1.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,14,0.5,1.7320508075688772,3.4641016151377544,146,128,1.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,14,0.5,1.7320508075688772,3.4641016151377544,146,128,1.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,15,0.05,0.17320508075688773,3.4641016151377544,128,159,0.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,15,0.05,0.17320508075688773,3.4641016151377544,128,159,0.0
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,15,0.1,0.34641016151377546,3.4641016151377544,128,159,0.0078125
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,15,0.1,0.34641016151377546,3.4641016151377544,128,159,0.006289308176100629
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,15,0.2,0.6928203230275509,3.4641016151377544,128,159,0.84375
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,15,0.2,0.6928203230275509,3.4641016151377544,128,159,0.7861635220125787
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,15,0.3,1.0392304845413263,3.4641016151377544,128,159,0.9921875
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,15,0.3,1.0392304845413263,3.4641016151377544,128,159,0.9937106918238994
dtlz2_interval,cw,coverage_a_in_b,0.0,5000,15,0.5,1.7320508075688772,3.4641016151377544,128,159,1.0
dtlz2_interval,cw,coverage_b_in_a,0.0,5000,15,0.5,1.7320508075688772,3.4641016151377544,128,159,1.0
dtlz2_interval,lu,coverage_a_in_b,0.05,5000,11,0.05,0.17320508075688773,3.4641016151377544,313,295,0.0
dtlz2_interval,lu,coverage_b_in_a,0.05,5000,11,0.05,0.17320508075688773,3.4641016151377544,313,295,0.0
dtlz2_interval,lu,coverage_a_in_b,0.05,5000,11,0.1,0.34641016151377546,3.4641016151377544,313,295,0.009584664536741214
dtlz2_interval,lu,coverage_b_in_a,0.05,5000,11,0.1,0.34641016151377546,3.4641016151377544,313,295,0.010169491525423728
dtlz2_interval,lu,coverage_a_in_b,0.05,5000,11,0.2,0.6928203230275509,3.4641016151377544,313,295,0.7188498402555911
dtlz2_interval,lu,coverage_b_in_a,0.05,5000,11,0.2,0.6928203230275509,3.4641016151377544,313,295,0.7423728813559322
dtlz2_interval,lu,coverage_a_in_b,0.05,5000,11,0.3,1.0392304845413263,3.4641016151377544,313,295,1.0
dtlz2_interval,lu,coverage_b_in_a,0.05,5000,11,0.3,1.0392304845413263,3.4641016151377544,313,295,1.0
dtlz2_interval,lu,coverage_a_in_b,0.05,5000,11,0.5,1.7320508075688772,3.4641016151377544,313,295,1.0
dtlz2_interval,lu,coverage_b_in_a,0.05,5000,11,0.5,1.7320508075688772,3.4641016151377544,313,295,1.0
dtlz2_interval,lu,coverage_a_in_b,0.05,5000,12,0.05,0.17320508075688773,3.4641016151377544,295,277,0.0
dtlz2_interval,lu,coverage_b_in_a,0.05,5000,12,0.05,0.17320508075688773,3.4641016151377544,295,277,0.0
dtlz2_interval,lu,coverage_a_in_b,0.05,5000,12,0.1,0.34641016151377546,3.4641016151377544,295,277,0.003389830508474576
dtlz2_interval,lu,coverage_b_in_a,0.05,5000,12,0.1,0.34641016151377546,3.4641016151377544,295,277,0.0036101083032490976
dtlz2_interval,lu,coverage_a_in_b,0.05,5000,12,0.2,0.6928203230275509,3.4641016151377544,295,277,0.7220338983050848
