measurement,structure,problem,phi,eps,column,free_set_size,constant_column,n_evals,seed,defined,value,protected_index
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,11,True,0.0,1388
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,11,True,0.0,4750
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,11,True,0.0,4750
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,12,True,0.0,2773
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,12,True,0.0,2773
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,12,True,0.0,343
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,12,True,0.0,343
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,12,True,0.0,2176
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,12,True,0.0,2176
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,12,True,0.0,3143
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,12,True,0.0,3143
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,12,True,0.0,3490
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,12,True,0.0,3490
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,12,True,0.0,2973
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,12,True,0.0,2973
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,13,True,0.0,3638
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,13,True,0.0,3638
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,13,True,0.0,3457
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,13,True,0.0,3457
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,13,True,0.0,3786
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,13,True,0.0,3786
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,13,True,0.0,3094
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,13,True,0.0,3094
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,13,True,0.0,275
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,13,True,0.0,275
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,13,True,0.0,1479
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,13,True,0.0,1479
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,14,True,0.0,3779
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,14,True,0.0,3779
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,14,True,0.0,1734
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,14,True,0.0,1734
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,14,True,0.0,3735
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,14,True,0.0,3735
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,14,True,0.0,3632
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,14,True,0.0,3632
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,14,True,0.0,2282
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,14,True,0.0,2282
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,14,True,0.0,1033
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,14,True,0.0,1033
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,15,True,0.0,3543
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,15,True,0.0,3543
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,15,True,0.0,4158
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,15,True,0.0,4158
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,15,True,0.0,484
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,15,True,0.0,484
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,15,True,0.0,365
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,15,True,0.0,365
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,15,True,0.0,449
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,15,True,0.0,449
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,15,True,0.0,815
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,15,True,0.0,815
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,16,True,0.0,3334
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,16,True,0.0,3334
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,16,True,0.0,1199
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,16,True,0.0,1199
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,16,True,0.0,436
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,16,True,0.0,436
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,16,True,0.0,2816
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,16,True,0.0,2816
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,16,True,0.0,794
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,16,True,0.0,794
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,16,True,0.0,3777
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,16,True,0.0,3777
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,17,True,0.0,219
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,17,True,0.0,219
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,17,True,0.0,3211
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,17,True,0.0,3211
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,17,True,0.0,2394
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,17,True,0.0,2394
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,17,True,0.0,1329
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,17,True,0.0,1329
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,17,True,0.0,4074
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,17,True,0.0,4074
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,17,True,0.0,41
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,17,True,0.0,41
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,18,True,0.0,4361
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,18,True,0.0,4361
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,18,True,0.0,4095
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,18,True,0.0,4095
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,18,True,0.0,2184
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,18,True,0.0,2184
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,18,True,0.0,1948
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,18,True,0.0,1948
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,18,True,0.0,3396
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,18,True,0.0,3396
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,18,True,0.0,3091
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,18,True,0.0,3091
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,19,True,0.0,2342
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,19,True,0.0,2342
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,19,True,0.0,3687
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,19,True,0.0,3687
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,19,True,0.0,2193
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,19,True,0.0,2193
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,19,True,0.0,2877
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,19,True,0.0,2877
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,19,True,0.0,2281
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,19,True,0.0,2281
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,19,True,0.0,454
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,19,True,0.0,454
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,20,True,0.0,2152
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,20,True,0.0,2152
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,20,True,0.0,3961
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,20,True,0.0,3961
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,20,True,0.0,1958
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,20,True,0.0,1958
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,20,True,0.0,356
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,20,True,0.0,356
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,20,True,0.0,3397
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,20,True,0.0,3397
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,20,True,0.0,1965
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,20,True,0.0,1965
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,21,True,0.0,4269
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,21,True,0.0,4269
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,21,True,0.0,906
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,21,True,0.0,906
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,21,True,0.0,2853
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,21,True,0.0,2853
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,21,True,0.0,1158
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,21,True,0.0,1158
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,21,True,0.0,4526
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,21,True,0.0,4526
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,21,True,0.0,1257
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,21,True,0.0,1257
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,22,True,0.0,4225
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,22,True,0.0,4225
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,22,True,0.0,285
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,22,True,0.0,285
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,22,True,0.0,3018
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,22,True,0.0,3018
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,22,True,0.0,402
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,22,True,0.0,402
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,22,True,0.0,4975
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,22,True,0.0,4975
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,22,True,0.0,296
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,22,True,0.0,296
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,23,True,0.0,3957
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,23,True,0.0,3957
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,23,True,0.0,153
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,23,True,0.0,153
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,23,True,0.0,688
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,23,True,0.0,688
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,23,True,0.0,2006
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,23,True,0.0,2006
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,23,True,0.0,182
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,23,True,0.0,182
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,23,True,0.0,951
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,23,True,0.0,951
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,24,True,0.0,1266
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,24,True,0.0,1266
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,24,True,0.0,4679
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,24,True,0.0,4679
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,24,True,0.0,2178
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,24,True,0.0,2178
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,24,True,0.0,4938
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,24,True,0.0,4938
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,24,True,0.0,107
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,24,True,0.0,107
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,24,True,0.0,714
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,24,True,0.0,714
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,25,True,0.0,3908
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,25,True,0.0,3908
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,25,True,0.0,1984
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,25,True,0.0,1984
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,25,True,0.0,1105
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,25,True,0.0,1105
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,25,True,0.0,1863
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,25,True,0.0,1863
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,25,True,0.0,4807
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,25,True,0.0,4807
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,25,True,0.0,1818
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,25,True,0.0,1818
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,26,True,0.0,977
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,26,True,0.0,977
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,26,True,0.0,1424
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,26,True,0.0,1424
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,26,True,0.0,4502
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,26,True,0.0,4502
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,26,True,0.0,3822
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,26,True,0.0,3822
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,26,True,0.0,4060
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,26,True,0.0,4060
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,26,True,0.0,4739
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,26,True,0.0,4739
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,27,True,0.0,945
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,27,True,0.0,945
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,27,True,0.0,1274
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,27,True,0.0,1274
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,27,True,0.0,3685
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,27,True,0.0,3685
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,27,True,0.0,2699
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,27,True,0.0,2699
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,27,True,0.0,444
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,27,True,0.0,444
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,27,True,0.0,3305
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,27,True,0.0,3305
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,28,True,0.0,2144
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,28,True,0.0,2144
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,28,True,0.0,3421
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,28,True,0.0,3421
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,28,True,0.0,1419
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,28,True,0.0,1419
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,28,True,0.0,3864
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,28,True,0.0,3864
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,28,True,0.0,3990
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,28,True,0.0,3990
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,28,True,0.0,576
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,28,True,0.0,576
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,29,True,0.0,2151
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,29,True,0.0,2151
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,29,True,0.0,2806
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,29,True,0.0,2806
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,29,True,0.0,2805
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,29,True,0.0,2805
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,29,True,0.0,3472
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,29,True,0.0,3472
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,29,True,0.0,653
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,29,True,0.0,653
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,29,True,0.0,3658
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,29,True,0.0,3658
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,0,0,False,5000,30,True,0.0,3368
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,0,0,False,5000,30,True,0.0,3368
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,1,0,False,5000,30,True,0.0,3700
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,1,0,False,5000,30,True,0.0,3700
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,2,0,False,5000,30,True,0.0,1902
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,2,0,False,5000,30,True,0.0,1902
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,3,0,False,5000,30,True,0.0,4894
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,3,0,False,5000,30,True,0.0,4894
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,4,1,False,5000,30,True,0.0,2336
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,4,1,False,5000,30,True,0.0,2336
m-2_overhang,registered_x01,dtlz2_interval,lu,0.25,5,1,False,5000,30,True,0.0,149
m-2_overhang,a5b_domination_argument,dtlz2_interval,lu,0.25,5,1,False,5000,30,True,0.0,149
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,0,0,False,5000,11,True,0.0,2528
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,0,0,False,5000,11,True,0.0,2528
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,1,11,False,5000,11,True,0.7011742254435525,1001
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,1,11,False,5000,11,True,0.5680159661743416,1001
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,2,0,False,5000,11,True,0.0,691
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,2,0,False,5000,11,True,0.0,691
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,3,11,False,5000,11,True,0.8570940819195144,4783
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,3,11,False,5000,11,True,0.8507460864880665,4783
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,4,1,False,5000,11,True,0.0,1388
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,4,1,False,5000,11,True,0.0,1388
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,5,11,False,5000,11,True,0.9564749584500807,1088
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,5,11,False,5000,11,True,0.9290498298895404,1088
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,0,0,False,5000,12,True,0.0,2773
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,0,0,False,5000,12,True,0.0,2773
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,1,11,False,5000,12,True,0.7410036919133441,4691
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,1,11,False,5000,12,True,0.7284287371207337,4691
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,2,0,False,5000,12,True,0.0,2176
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,2,0,False,5000,12,True,0.0,2176
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,3,11,False,5000,12,True,0.8246616691859471,2043
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,3,11,False,5000,12,True,0.7666299190501987,2043
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,4,1,False,5000,12,True,0.0,3490
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,4,1,False,5000,12,True,0.0,3490
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,5,11,False,5000,12,True,0.7360658199159732,3909
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,5,11,False,5000,12,True,0.6861644145671846,3909
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,0,0,False,5000,13,True,0.0,3638
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,0,0,False,5000,13,True,0.0,3638
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,1,11,False,5000,13,True,0.9283198908418778,1652
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,1,11,False,5000,13,True,0.7082491365710535,1652
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,2,0,False,5000,13,True,0.0,3786
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,2,0,False,5000,13,True,0.0,3786
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,3,11,False,5000,13,True,0.7982598595090424,3011
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,3,11,False,5000,13,True,0.7904405376792903,3011
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,4,1,False,5000,13,True,0.0,275
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,4,1,False,5000,13,True,0.0,275
m-2_overhang,registered_x01,dtlz2_interval,ls,0.25,5,11,False,5000,13,True,0.792287012561412,3330
m-2_overhang,a5b_domination_argument,dtlz2_interval,ls,0.25,5,11,False,5000,13,True,0.777037109117466,3330
