problem,phi_a,phi_b,status,metric,eps,n_evals,seed,delta_box_fraction,delta,box_scale,cardinality_a,cardinality_b,value
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.1,5000,15,0.05,0.17320508075688773,3.4641016151377544,331,1813,0.851963746223565
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.1,5000,15,0.05,0.17320508075688773,3.4641016151377544,331,1813,0.15554329840044126
dtlz2_interval,lu,cw,finding,overlap,0.1,5000,15,0.05,0.17320508075688773,3.4641016151377544,331,1813,0.2630597014925373
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.1,5000,15,0.05,0.17320508075688773,3.4641016151377544,331,1813,0.1514500537056928
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.1,5000,15,0.1,0.34641016151377546,3.4641016151377544,331,1813,0.851963746223565
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.1,5000,15,0.1,0.34641016151377546,3.4641016151377544,331,1813,0.15609487038058467
dtlz2_interval,lu,cw,finding,overlap,0.1,5000,15,0.1,0.34641016151377546,3.4641016151377544,331,1813,0.2635261194029851
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.1,5000,15,0.1,0.34641016151377546,3.4641016151377544,331,1813,0.15175933387053453
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.1,5000,15,0.2,0.6928203230275509,3.4641016151377544,331,1813,0.9607250755287009
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.1,5000,15,0.2,0.6928203230275509,3.4641016151377544,331,1813,0.6133480419194705
dtlz2_interval,lu,cw,finding,overlap,0.1,5000,15,0.2,0.6928203230275509,3.4641016151377544,331,1813,0.6669776119402985
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.1,5000,15,0.2,0.6928203230275509,3.4641016151377544,331,1813,0.5003498950314905
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.1,5000,15,0.0,0.0,3.4641016151377544,2077,1813,0.8728935965334618
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.1,5000,15,0.0,0.0,3.4641016151377544,2077,1813,1.0
dtlz2_interval,ls,cw,check,overlap,0.1,5000,15,0.0,0.0,3.4641016151377544,2077,1813,0.9321336760925449
dtlz2_interval,ls,cw,check,overlap_jaccard,0.1,5000,15,0.0,0.0,3.4641016151377544,2077,1813,0.8728935965334617
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.1,5000,15,0.01,0.034641016151377546,3.4641016151377544,2077,1813,0.8728935965334618
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.1,5000,15,0.01,0.034641016151377546,3.4641016151377544,2077,1813,1.0
dtlz2_interval,ls,cw,check,overlap,0.1,5000,15,0.01,0.034641016151377546,3.4641016151377544,2077,1813,0.9321336760925449
dtlz2_interval,ls,cw,check,overlap_jaccard,0.1,5000,15,0.01,0.034641016151377546,3.4641016151377544,2077,1813,0.8728935965334617
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.1,5000,15,0.02,0.06928203230275509,3.4641016151377544,2077,1813,0.8728935965334618
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.1,5000,15,0.02,0.06928203230275509,3.4641016151377544,2077,1813,1.0
dtlz2_interval,ls,cw,check,overlap,0.1,5000,15,0.02,0.06928203230275509,3.4641016151377544,2077,1813,0.9321336760925449
dtlz2_interval,ls,cw,check,overlap_jaccard,0.1,5000,15,0.02,0.06928203230275509,3.4641016151377544,2077,1813,0.8728935965334617
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.1,5000,15,0.05,0.17320508075688773,3.4641016151377544,2077,1813,0.8728935965334618
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.1,5000,15,0.05,0.17320508075688773,3.4641016151377544,2077,1813,1.0
dtlz2_interval,ls,cw,check,overlap,0.1,5000,15,0.05,0.17320508075688773,3.4641016151377544,2077,1813,0.9321336760925449
dtlz2_interval,ls,cw,check,overlap_jaccard,0.1,5000,15,0.05,0.17320508075688773,3.4641016151377544,2077,1813,0.8728935965334617
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.1,5000,15,0.1,0.34641016151377546,3.4641016151377544,2077,1813,0.8728935965334618
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.1,5000,15,0.1,0.34641016151377546,3.4641016151377544,2077,1813,1.0
dtlz2_interval,ls,cw,check,overlap,0.1,5000,15,0.1,0.34641016151377546,3.4641016151377544,2077,1813,0.9321336760925449
dtlz2_interval,ls,cw,check,overlap_jaccard,0.1,5000,15,0.1,0.34641016151377546,3.4641016151377544,2077,1813,0.8728935965334617
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.1,5000,15,0.2,0.6928203230275509,3.4641016151377544,2077,1813,0.9792970630717381
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.1,5000,15,0.2,0.6928203230275509,3.4641016151377544,2077,1813,1.0
dtlz2_interval,ls,cw,check,overlap,0.1,5000,15,0.2,0.6928203230275509,3.4641016151377544,2077,1813,0.9889460154241645
dtlz2_interval,ls,cw,check,overlap_jaccard,0.1,5000,15,0.2,0.6928203230275509,3.4641016151377544,2077,1813,0.97813374014747
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,11,0.0,0.0,3.4641016151377544,678,2316,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,11,0.0,0.0,3.4641016151377544,678,2316,0.2927461139896373
dtlz2_interval,lu,ls,check,overlap,0.25,5000,11,0.0,0.0,3.4641016151377544,678,2316,0.4529058116232465
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,11,0.0,0.0,3.4641016151377544,678,2316,0.2927461139896373
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,11,0.01,0.034641016151377546,3.4641016151377544,678,2316,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,11,0.01,0.034641016151377546,3.4641016151377544,678,2316,0.2927461139896373
dtlz2_interval,lu,ls,check,overlap,0.25,5000,11,0.01,0.034641016151377546,3.4641016151377544,678,2316,0.4529058116232465
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,11,0.01,0.034641016151377546,3.4641016151377544,678,2316,0.2927461139896373
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,11,0.02,0.06928203230275509,3.4641016151377544,678,2316,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,11,0.02,0.06928203230275509,3.4641016151377544,678,2316,0.2927461139896373
dtlz2_interval,lu,ls,check,overlap,0.25,5000,11,0.02,0.06928203230275509,3.4641016151377544,678,2316,0.4529058116232465
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,11,0.02,0.06928203230275509,3.4641016151377544,678,2316,0.2927461139896373
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,11,0.05,0.17320508075688773,3.4641016151377544,678,2316,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,11,0.05,0.17320508075688773,3.4641016151377544,678,2316,0.2927461139896373
dtlz2_interval,lu,ls,check,overlap,0.25,5000,11,0.05,0.17320508075688773,3.4641016151377544,678,2316,0.4529058116232465
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,11,0.05,0.17320508075688773,3.4641016151377544,678,2316,0.2927461139896373
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,11,0.1,0.34641016151377546,3.4641016151377544,678,2316,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,11,0.1,0.34641016151377546,3.4641016151377544,678,2316,0.29404145077720206
dtlz2_interval,lu,ls,check,overlap,0.25,5000,11,0.1,0.34641016151377546,3.4641016151377544,678,2316,0.45390781563126253
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,11,0.1,0.34641016151377546,3.4641016151377544,678,2316,0.29358392741412837
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,11,0.2,0.6928203230275509,3.4641016151377544,678,2316,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,11,0.2,0.6928203230275509,3.4641016151377544,678,2316,0.7979274611398963
dtlz2_interval,lu,ls,check,overlap,0.25,5000,11,0.2,0.6928203230275509,3.4641016151377544,678,2316,0.843687374749499
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,11,0.2,0.6928203230275509,3.4641016151377544,678,2316,0.729636048526863
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.25,5000,11,0.0,0.0,3.4641016151377544,678,1702,0.7433628318584071
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.25,5000,11,0.0,0.0,3.4641016151377544,678,1702,0.29612220916568743
dtlz2_interval,lu,cw,finding,overlap,0.25,5000,11,0.0,0.0,3.4641016151377544,678,1702,0.4235294117647059
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.25,5000,11,0.0,0.0,3.4641016151377544,678,1702,0.26865671641791045
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.25,5000,11,0.01,0.034641016151377546,3.4641016151377544,678,1702,0.7433628318584071
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.25,5000,11,0.01,0.034641016151377546,3.4641016151377544,678,1702,0.29612220916568743
dtlz2_interval,lu,cw,finding,overlap,0.25,5000,11,0.01,0.034641016151377546,3.4641016151377544,678,1702,0.4235294117647059
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.25,5000,11,0.01,0.034641016151377546,3.4641016151377544,678,1702,0.26865671641791045
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.25,5000,11,0.02,0.06928203230275509,3.4641016151377544,678,1702,0.7433628318584071
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.25,5000,11,0.02,0.06928203230275509,3.4641016151377544,678,1702,0.29612220916568743
dtlz2_interval,lu,cw,finding,overlap,0.25,5000,11,0.02,0.06928203230275509,3.4641016151377544,678,1702,0.4235294117647059
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.25,5000,11,0.02,0.06928203230275509,3.4641016151377544,678,1702,0.26865671641791045
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.25,5000,11,0.05,0.17320508075688773,3.4641016151377544,678,1702,0.7433628318584071
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.25,5000,11,0.05,0.17320508075688773,3.4641016151377544,678,1702,0.29612220916568743
dtlz2_interval,lu,cw,finding,overlap,0.25,5000,11,0.05,0.17320508075688773,3.4641016151377544,678,1702,0.4235294117647059
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.25,5000,11,0.05,0.17320508075688773,3.4641016151377544,678,1702,0.26865671641791045
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.25,5000,11,0.1,0.34641016151377546,3.4641016151377544,678,1702,0.7433628318584071
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.25,5000,11,0.1,0.34641016151377546,3.4641016151377544,678,1702,0.2978848413631022
dtlz2_interval,lu,cw,finding,overlap,0.25,5000,11,0.1,0.34641016151377546,3.4641016151377544,678,1702,0.42478991596638654
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.25,5000,11,0.1,0.34641016151377546,3.4641016151377544,678,1702,0.26967191251000266
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.25,5000,11,0.2,0.6928203230275509,3.4641016151377544,678,1702,0.9129793510324484
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.25,5000,11,0.2,0.6928203230275509,3.4641016151377544,678,1702,0.7925969447708578
dtlz2_interval,lu,cw,finding,overlap,0.25,5000,11,0.2,0.6928203230275509,3.4641016151377544,678,1702,0.826890756302521
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.25,5000,11,0.2,0.6928203230275509,3.4641016151377544,678,1702,0.7048710601719197
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.25,5000,11,0.0,0.0,3.4641016151377544,2316,1702,0.7348877374784111
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.25,5000,11,0.0,0.0,3.4641016151377544,2316,1702,1.0
dtlz2_interval,ls,cw,check,overlap,0.25,5000,11,0.0,0.0,3.4641016151377544,2316,1702,0.8471876555500248
dtlz2_interval,ls,cw,check,overlap_jaccard,0.25,5000,11,0.0,0.0,3.4641016151377544,2316,1702,0.734887737478411
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.25,5000,11,0.01,0.034641016151377546,3.4641016151377544,2316,1702,0.7348877374784111
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.25,5000,11,0.01,0.034641016151377546,3.4641016151377544,2316,1702,1.0
dtlz2_interval,ls,cw,check,overlap,0.25,5000,11,0.01,0.034641016151377546,3.4641016151377544,2316,1702,0.8471876555500248
dtlz2_interval,ls,cw,check,overlap_jaccard,0.25,5000,11,0.01,0.034641016151377546,3.4641016151377544,2316,1702,0.734887737478411
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.25,5000,11,0.02,0.06928203230275509,3.4641016151377544,2316,1702,0.7348877374784111
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.25,5000,11,0.02,0.06928203230275509,3.4641016151377544,2316,1702,1.0
dtlz2_interval,ls,cw,check,overlap,0.25,5000,11,0.02,0.06928203230275509,3.4641016151377544,2316,1702,0.8471876555500248
dtlz2_interval,ls,cw,check,overlap_jaccard,0.25,5000,11,0.02,0.06928203230275509,3.4641016151377544,2316,1702,0.734887737478411
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.25,5000,11,0.05,0.17320508075688773,3.4641016151377544,2316,1702,0.7348877374784111
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.25,5000,11,0.05,0.17320508075688773,3.4641016151377544,2316,1702,1.0
dtlz2_interval,ls,cw,check,overlap,0.25,5000,11,0.05,0.17320508075688773,3.4641016151377544,2316,1702,0.8471876555500248
dtlz2_interval,ls,cw,check,overlap_jaccard,0.25,5000,11,0.05,0.17320508075688773,3.4641016151377544,2316,1702,0.734887737478411
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.25,5000,11,0.1,0.34641016151377546,3.4641016151377544,2316,1702,0.7348877374784111
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.25,5000,11,0.1,0.34641016151377546,3.4641016151377544,2316,1702,1.0
dtlz2_interval,ls,cw,check,overlap,0.25,5000,11,0.1,0.34641016151377546,3.4641016151377544,2316,1702,0.8471876555500248
dtlz2_interval,ls,cw,check,overlap_jaccard,0.25,5000,11,0.1,0.34641016151377546,3.4641016151377544,2316,1702,0.734887737478411
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.25,5000,11,0.2,0.6928203230275509,3.4641016151377544,2316,1702,0.9494818652849741
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.25,5000,11,0.2,0.6928203230275509,3.4641016151377544,2316,1702,1.0
dtlz2_interval,ls,cw,check,overlap,0.25,5000,11,0.2,0.6928203230275509,3.4641016151377544,2316,1702,0.9708810353409657
dtlz2_interval,ls,cw,check,overlap_jaccard,0.25,5000,11,0.2,0.6928203230275509,3.4641016151377544,2316,1702,0.943409915356711
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,12,0.0,0.0,3.4641016151377544,609,2469,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,12,0.0,0.0,3.4641016151377544,609,2469,0.24665856622114216
dtlz2_interval,lu,ls,check,overlap,0.25,5000,12,0.0,0.0,3.4641016151377544,609,2469,0.39571150097465885
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,12,0.0,0.0,3.4641016151377544,609,2469,0.24665856622114213
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,12,0.01,0.034641016151377546,3.4641016151377544,609,2469,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,12,0.01,0.034641016151377546,3.4641016151377544,609,2469,0.24665856622114216
dtlz2_interval,lu,ls,check,overlap,0.25,5000,12,0.01,0.034641016151377546,3.4641016151377544,609,2469,0.39571150097465885
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,12,0.01,0.034641016151377546,3.4641016151377544,609,2469,0.24665856622114213
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,12,0.02,0.06928203230275509,3.4641016151377544,609,2469,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,12,0.02,0.06928203230275509,3.4641016151377544,609,2469,0.24665856622114216
dtlz2_interval,lu,ls,check,overlap,0.25,5000,12,0.02,0.06928203230275509,3.4641016151377544,609,2469,0.39571150097465885
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,12,0.02,0.06928203230275509,3.4641016151377544,609,2469,0.24665856622114213
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,12,0.05,0.17320508075688773,3.4641016151377544,609,2469,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,12,0.05,0.17320508075688773,3.4641016151377544,609,2469,0.24665856622114216
dtlz2_interval,lu,ls,check,overlap,0.25,5000,12,0.05,0.17320508075688773,3.4641016151377544,609,2469,0.39571150097465885
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,12,0.05,0.17320508075688773,3.4641016151377544,609,2469,0.24665856622114213
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,12,0.1,0.34641016151377546,3.4641016151377544,609,2469,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,12,0.1,0.34641016151377546,3.4641016151377544,609,2469,0.24746861077359256
dtlz2_interval,lu,ls,check,overlap,0.25,5000,12,0.1,0.34641016151377546,3.4641016151377544,609,2469,0.396361273554256
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,12,0.1,0.34641016151377546,3.4641016151377544,609,2469,0.2471636952998379
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,12,0.2,0.6928203230275509,3.4641016151377544,609,2469,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,12,0.2,0.6928203230275509,3.4641016151377544,609,2469,0.7707573916565411
dtlz2_interval,lu,ls,check,overlap,0.25,5000,12,0.2,0.6928203230275509,3.4641016151377544,609,2469,0.816114359974009
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,12,0.2,0.6928203230275509,3.4641016151377544,609,2469,0.6893523600439078
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.25,5000,12,0.0,0.0,3.4641016151377544,609,1857,0.7799671592775042
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.25,5000,12,0.0,0.0,3.4641016151377544,609,1857,0.25578890683898764
dtlz2_interval,lu,cw,finding,overlap,0.25,5000,12,0.0,0.0,3.4641016151377544,609,1857,0.38523925385239255
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.25,5000,12,0.0,0.0,3.4641016151377544,609,1857,0.23857358111501759
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.25,5000,12,0.01,0.034641016151377546,3.4641016151377544,609,1857,0.7799671592775042
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.25,5000,12,0.01,0.034641016151377546,3.4641016151377544,609,1857,0.25578890683898764
dtlz2_interval,lu,cw,finding,overlap,0.25,5000,12,0.01,0.034641016151377546,3.4641016151377544,609,1857,0.38523925385239255
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.25,5000,12,0.01,0.034641016151377546,3.4641016151377544,609,1857,0.23857358111501759
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.25,5000,12,0.02,0.06928203230275509,3.4641016151377544,609,1857,0.7799671592775042
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.25,5000,12,0.02,0.06928203230275509,3.4641016151377544,609,1857,0.25578890683898764
dtlz2_interval,lu,cw,finding,overlap,0.25,5000,12,0.02,0.06928203230275509,3.4641016151377544,609,1857,0.38523925385239255
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.25,5000,12,0.02,0.06928203230275509,3.4641016151377544,609,1857,0.23857358111501759
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.25,5000,12,0.05,0.17320508075688773,3.4641016151377544,609,1857,0.7799671592775042
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.25,5000,12,0.05,0.17320508075688773,3.4641016151377544,609,1857,0.25578890683898764
dtlz2_interval,lu,cw,finding,overlap,0.25,5000,12,0.05,0.17320508075688773,3.4641016151377544,609,1857,0.38523925385239255
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.25,5000,12,0.05,0.17320508075688773,3.4641016151377544,609,1857,0.23857358111501759
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.25,5000,12,0.1,0.34641016151377546,3.4641016151377544,609,1857,0.7799671592775042
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.25,5000,12,0.1,0.34641016151377546,3.4641016151377544,609,1857,0.2568659127625202
dtlz2_interval,lu,cw,finding,overlap,0.25,5000,12,0.1,0.34641016151377546,3.4641016151377544,609,1857,0.38605028386050283
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.25,5000,12,0.1,0.34641016151377546,3.4641016151377544,609,1857,0.23919597989949748
dtlz2_interval,lu,cw,finding,coverage_a_in_b,0.25,5000,12,0.2,0.6928203230275509,3.4641016151377544,609,1857,0.9310344827586207
dtlz2_interval,lu,cw,finding,coverage_b_in_a,0.25,5000,12,0.2,0.6928203230275509,3.4641016151377544,609,1857,0.778675282714055
dtlz2_interval,lu,cw,finding,overlap,0.25,5000,12,0.2,0.6928203230275509,3.4641016151377544,609,1857,0.816301703163017
dtlz2_interval,lu,cw,finding,overlap_jaccard,0.25,5000,12,0.2,0.6928203230275509,3.4641016151377544,609,1857,0.6896197327852003
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.25,5000,12,0.0,0.0,3.4641016151377544,2469,1857,0.7521263669501823
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.25,5000,12,0.0,0.0,3.4641016151377544,2469,1857,1.0
dtlz2_interval,ls,cw,check,overlap,0.25,5000,12,0.0,0.0,3.4641016151377544,2469,1857,0.8585298196948682
dtlz2_interval,ls,cw,check,overlap_jaccard,0.25,5000,12,0.0,0.0,3.4641016151377544,2469,1857,0.7521263669501823
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.25,5000,12,0.01,0.034641016151377546,3.4641016151377544,2469,1857,0.7521263669501823
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.25,5000,12,0.01,0.034641016151377546,3.4641016151377544,2469,1857,1.0
dtlz2_interval,ls,cw,check,overlap,0.25,5000,12,0.01,0.034641016151377546,3.4641016151377544,2469,1857,0.8585298196948682
dtlz2_interval,ls,cw,check,overlap_jaccard,0.25,5000,12,0.01,0.034641016151377546,3.4641016151377544,2469,1857,0.7521263669501823
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.25,5000,12,0.02,0.06928203230275509,3.4641016151377544,2469,1857,0.7521263669501823
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.25,5000,12,0.02,0.06928203230275509,3.4641016151377544,2469,1857,1.0
dtlz2_interval,ls,cw,check,overlap,0.25,5000,12,0.02,0.06928203230275509,3.4641016151377544,2469,1857,0.8585298196948682
dtlz2_interval,ls,cw,check,overlap_jaccard,0.25,5000,12,0.02,0.06928203230275509,3.4641016151377544,2469,1857,0.7521263669501823
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.25,5000,12,0.05,0.17320508075688773,3.4641016151377544,2469,1857,0.7521263669501823
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.25,5000,12,0.05,0.17320508075688773,3.4641016151377544,2469,1857,1.0
dtlz2_interval,ls,cw,check,overlap,0.25,5000,12,0.05,0.17320508075688773,3.4641016151377544,2469,1857,0.8585298196948682
dtlz2_interval,ls,cw,check,overlap_jaccard,0.25,5000,12,0.05,0.17320508075688773,3.4641016151377544,2469,1857,0.7521263669501823
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.25,5000,12,0.1,0.34641016151377546,3.4641016151377544,2469,1857,0.7525313892264075
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.25,5000,12,0.1,0.34641016151377546,3.4641016151377544,2469,1857,1.0
dtlz2_interval,ls,cw,check,overlap,0.25,5000,12,0.1,0.34641016151377546,3.4641016151377544,2469,1857,0.8587609801202034
dtlz2_interval,ls,cw,check,overlap_jaccard,0.25,5000,12,0.1,0.34641016151377546,3.4641016151377544,2469,1857,0.7524812639254608
dtlz2_interval,ls,cw,check,coverage_a_in_b,0.25,5000,12,0.2,0.6928203230275509,3.4641016151377544,2469,1857,0.9582827055488052
dtlz2_interval,ls,cw,check,coverage_b_in_a,0.25,5000,12,0.2,0.6928203230275509,3.4641016151377544,2469,1857,1.0
dtlz2_interval,ls,cw,check,overlap,0.25,5000,12,0.2,0.6928203230275509,3.4641016151377544,2469,1857,0.9761904761904762
dtlz2_interval,ls,cw,check,overlap_jaccard,0.25,5000,12,0.2,0.6928203230275509,3.4641016151377544,2469,1857,0.9534883720930233
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,13,0.0,0.0,3.4641016151377544,575,2393,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,13,0.0,0.0,3.4641016151377544,575,2393,0.24028416213957376
dtlz2_interval,lu,ls,check,overlap,0.25,5000,13,0.0,0.0,3.4641016151377544,575,2393,0.38746630727762804
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,13,0.0,0.0,3.4641016151377544,575,2393,0.24028416213957376
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,13,0.01,0.034641016151377546,3.4641016151377544,575,2393,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,13,0.01,0.034641016151377546,3.4641016151377544,575,2393,0.24028416213957376
dtlz2_interval,lu,ls,check,overlap,0.25,5000,13,0.01,0.034641016151377546,3.4641016151377544,575,2393,0.38746630727762804
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,13,0.01,0.034641016151377546,3.4641016151377544,575,2393,0.24028416213957376
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,13,0.02,0.06928203230275509,3.4641016151377544,575,2393,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,13,0.02,0.06928203230275509,3.4641016151377544,575,2393,0.24028416213957376
dtlz2_interval,lu,ls,check,overlap,0.25,5000,13,0.02,0.06928203230275509,3.4641016151377544,575,2393,0.38746630727762804
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,13,0.02,0.06928203230275509,3.4641016151377544,575,2393,0.24028416213957376
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,13,0.05,0.17320508075688773,3.4641016151377544,575,2393,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,13,0.05,0.17320508075688773,3.4641016151377544,575,2393,0.24028416213957376
dtlz2_interval,lu,ls,check,overlap,0.25,5000,13,0.05,0.17320508075688773,3.4641016151377544,575,2393,0.38746630727762804
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,13,0.05,0.17320508075688773,3.4641016151377544,575,2393,0.24028416213957376
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,13,0.1,0.34641016151377546,3.4641016151377544,575,2393,1.0
dtlz2_interval,lu,ls,check,coverage_b_in_a,0.25,5000,13,0.1,0.34641016151377546,3.4641016151377544,575,2393,0.24070204763894693
dtlz2_interval,lu,ls,check,overlap,0.25,5000,13,0.1,0.34641016151377546,3.4641016151377544,575,2393,0.3878032345013477
dtlz2_interval,lu,ls,check,overlap_jaccard,0.25,5000,13,0.1,0.34641016151377546,3.4641016151377544,575,2393,0.24054336468129567
dtlz2_interval,lu,ls,check,coverage_a_in_b,0.25,5000,13,0.2,0.6928203230275509,3.4641016151377544,575,2393,1.0
